∞Ì∞¥ID,≥Ø¬•,«‡µø
C_73,2020-05-02,A1
C_73,2020-05-06,A3
C_73,2020-05-11,A7
C_73,2020-05-21,A3
C_74,2020-01-11,A6
C_74,2020-01-12,A7
C_74,2020-02-08,A6
C_74,2020-02-25,A1
C_74,2020-03-10,A6
C_74,2020-03-15,A7
C_74,2020-03-17,A7
C_74,2020-03-20,A5
C_74,2020-04-15,A7
C_74,2020-04-20,A5
C_74,2020-05-02,A3
C_74,2020-05-06,A2
C_74,2020-05-11,A6
C_74,2020-05-21,A7
C_75,2020-01-09,A3
C_75,2020-01-10,A6
C_75,2020-01-25,A4
C_75,2020-02-02,A4
C_75,2020-02-14,A3
C_75,2020-02-15,A3
C_75,2020-03-18,A4
C_75,2020-05-04,A7
C_75,2020-06-03,A2
C_75,2020-06-09,A2
C_75,2020-06-15,A3
C_75,2020-06-19,A4
C_75,2020-06-22,A3
C_76,2020-01-13,A7
C_76,2020-01-24,A3
C_76,2020-02-03,A6
C_76,2020-02-12,A6
C_76,2020-02-13,A2
C_76,2020-03-04,A5
C_76,2020-03-08,A5
C_76,2020-03-24,A5
C_76,2020-04-01,A7
C_76,2020-04-08,A7
C_76,2020-04-16,A6
C_76,2020-06-07,A6
C_77,2020-01-01,A4
C_77,2020-01-06,A4
C_77,2020-02-01,A7
C_77,2020-02-05,A6
C_77,2020-02-07,A5
C_77,2020-02-09,A2
C_77,2020-02-12,A6
C_77,2020-02-23,A1
C_77,2020-03-10,A5
C_77,2020-03-27,A2
C_77,2020-04-15,A3
C_77,2020-04-16,A6
C_77,2020-04-23,A5
C_77,2020-05-23,A7
C_77,2020-05-31,A4
C_78,2020-01-07,A7
C_78,2020-01-14,A1
C_78,2020-01-23,A7
C_78,2020-02-05,A3
C_78,2020-02-07,A7
C_78,2020-02-16,A5
C_78,2020-02-24,A7
C_78,2020-03-03,A3
C_78,2020-03-17,A4
C_78,2020-05-07,A4
C_78,2020-05-10,A5
C_78,2020-05-15,A2
C_78,2020-05-19,A2
C_78,2020-05-24,A1
C_78,2020-06-21,A6
C_78,2020-06-22,A6
C_79,2020-02-05,A2
C_79,2020-02-10,A6
C_79,2020-02-21,A6
C_79,2020-02-29,A6
C_79,2020-03-01,A7
C_79,2020-03-21,A6
C_79,2020-05-01,A5
C_79,2020-05-02,A2
C_79,2020-05-09,A6
C_79,2020-05-11,A7
C_80,2020-01-12,A2
C_80,2020-01-13,A1
C_80,2020-01-24,A3
C_80,2020-01-31,A2
C_80,2020-02-24,A6
C_80,2020-02-25,A4
C_80,2020-03-10,A7
C_80,2020-03-14,A4
C_80,2020-03-27,A3
C_80,2020-03-29,A1
C_80,2020-05-24,A5
C_81,2020-01-03,A4
C_81,2020-01-22,A4
C_81,2020-01-30,A7
C_81,2020-02-07,A6
C_81,2020-02-08,A2
C_81,2020-02-12,A1
C_81,2020-02-13,A3
C_81,2020-02-28,A1
C_81,2020-03-08,A6
C_81,2020-03-15,A6
C_81,2020-03-20,A5
C_81,2020-03-27,A6
C_81,2020-03-30,A4
C_81,2020-04-06,A3
C_81,2020-04-19,A7
C_81,2020-04-27,A7
C_81,2020-06-11,A4
C_81,2020-06-20,A1
C_82,2020-01-19,A7
C_82,2020-01-20,A2
C_82,2020-02-03,A6
C_82,2020-02-09,A1
C_82,2020-02-12,A7
C_82,2020-03-06,A5
C_82,2020-04-21,A6
C_82,2020-06-01,A4
C_82,2020-06-06,A3
C_82,2020-06-12,A6
C_82,2020-06-14,A1
C_83,2020-01-02,A6
C_83,2020-01-17,A2
C_83,2020-01-18,A3
C_83,2020-02-03,A1
C_83,2020-02-25,A2
C_83,2020-02-26,A4
C_83,2020-03-10,A5
C_83,2020-03-12,A1
C_83,2020-03-29,A1
C_83,2020-04-12,A6
C_83,2020-04-22,A7
C_83,2020-05-26,A1
C_83,2020-05-29,A1
C_83,2020-06-07,A5
C_83,2020-06-13,A2
C_83,2020-06-18,A6
C_84,2020-01-08,A3
C_84,2020-02-27,A7
C_84,2020-03-15,A1
C_84,2020-03-19,A4
C_84,2020-03-23,A5
C_84,2020-04-12,A5
C_84,2020-04-29,A5
C_84,2020-05-08,A7
C_84,2020-05-14,A5
C_85,2020-01-19,A6
C_85,2020-02-02,A3
C_85,2020-02-07,A7
C_85,2020-02-18,A6
C_85,2020-02-29,A2
C_85,2020-03-06,A5
C_85,2020-03-18,A2
C_85,2020-03-26,A6
C_85,2020-04-07,A2
C_85,2020-04-17,A6
C_85,2020-04-23,A2
C_85,2020-05-20,A6
C_85,2020-05-26,A1
C_85,2020-05-30,A5
C_85,2020-05-31,A4
C_85,2020-06-18,A3
C_86,2020-01-02,A6
C_86,2020-01-08,A5
C_86,2020-01-22,A7
C_86,2020-03-05,A3
C_86,2020-03-13,A7
C_86,2020-03-19,A3
C_86,2020-04-03,A3
C_86,2020-04-14,A7
C_86,2020-04-21,A1
C_86,2020-04-22,A6
C_86,2020-04-27,A1
C_86,2020-05-02,A7
C_86,2020-05-04,A6
C_86,2020-05-10,A5
C_86,2020-06-12,A5
C_86,2020-06-14,A4
C_87,2020-01-03,A7
C_87,2020-01-05,A2
C_87,2020-01-16,A5
C_87,2020-01-26,A1
C_87,2020-01-28,A7
C_87,2020-03-14,A4
C_87,2020-05-09,A1
C_87,2020-05-10,A1
C_87,2020-05-31,A6
C_87,2020-06-12,A7
C_87,2020-06-23,A3
C_88,2020-01-11,A7
C_88,2020-01-13,A7
C_88,2020-01-15,A7
C_88,2020-01-26,A3
C_88,2020-02-10,A7
C_88,2020-02-29,A1
C_88,2020-03-11,A1
C_88,2020-03-24,A2
C_88,2020-03-29,A1
C_88,2020-03-30,A6
C_88,2020-04-17,A1
C_88,2020-04-29,A1
C_88,2020-05-04,A1
C_88,2020-05-13,A1
C_88,2020-05-21,A6
C_88,2020-06-03,A2
C_89,2020-01-12,A4
C_89,2020-02-10,A3
C_89,2020-02-25,A4
C_89,2020-03-04,A7
C_89,2020-03-16,A3
C_89,2020-03-21,A3
C_89,2020-03-31,A3
C_89,2020-04-12,A6
C_89,2020-04-14,A6
C_89,2020-04-15,A2
C_89,2020-04-26,A5
C_89,2020-05-17,A7
C_89,2020-05-18,A3
C_89,2020-05-24,A5
C_89,2020-06-01,A4
C_89,2020-06-02,A3
C_89,2020-06-08,A7
C_89,2020-06-19,A4
C_90,2020-01-11,A4
C_90,2020-01-20,A3
C_90,2020-02-05,A2
C_90,2020-02-13,A1
C_90,2020-02-20,A5
C_90,2020-02-29,A5
C_90,2020-03-01,A3
C_90,2020-03-02,A1
C_90,2020-04-05,A6
C_90,2020-04-14,A2
C_90,2020-04-22,A3
C_90,2020-05-08,A6
C_90,2020-05-22,A7
C_90,2020-05-28,A5
C_91,2020-02-10,A1
C_91,2020-02-16,A2
C_91,2020-02-22,A5
C_91,2020-03-06,A7
C_91,2020-03-19,A2
C_91,2020-03-22,A6
C_91,2020-04-05,A4
C_91,2020-04-22,A2
C_91,2020-05-03,A6
C_91,2020-05-15,A1
C_91,2020-05-27,A5
C_92,2020-01-05,A4
C_92,2020-01-12,A1
C_92,2020-01-17,A6
C_92,2020-02-19,A7
C_92,2020-04-12,A6
C_92,2020-05-09,A1
C_92,2020-05-21,A6
C_92,2020-06-03,A1
C_92,2020-06-21,A5
C_92,2020-06-22,A7
C_93,2020-01-07,A6
C_93,2020-01-31,A1
C_93,2020-03-21,A7
C_93,2020-03-24,A1
C_93,2020-03-26,A4
C_93,2020-04-17,A1
C_93,2020-05-06,A3
C_93,2020-05-14,A3
C_93,2020-06-02,A4
C_94,2020-01-12,A5
C_94,2020-01-25,A5
C_94,2020-02-05,A7
C_94,2020-02-23,A5
C_94,2020-02-28,A7
C_94,2020-03-06,A4
C_94,2020-03-30,A3
C_94,2020-04-01,A2
C_94,2020-04-07,A6
C_94,2020-05-16,A2
C_94,2020-05-18,A3
C_94,2020-05-23,A6
C_94,2020-05-26,A1
C_94,2020-06-04,A4
C_95,2020-01-14,A1
C_95,2020-01-18,A2
C_95,2020-02-07,A6
C_95,2020-02-11,A2
C_95,2020-02-26,A6
C_95,2020-02-27,A1
C_95,2020-03-01,A5
C_95,2020-03-14,A5
C_95,2020-04-14,A5
C_95,2020-05-09,A5
C_96,2020-01-21,A4
C_96,2020-01-27,A3
C_96,2020-02-08,A1
C_96,2020-02-17,A2
C_96,2020-03-02,A1
C_96,2020-03-15,A1
C_96,2020-04-04,A2
C_96,2020-04-17,A3
C_96,2020-05-10,A5
C_96,2020-05-25,A4
C_96,2020-06-15,A4
C_97,2020-01-08,A4
C_97,2020-01-09,A3
C_97,2020-01-18,A7
C_97,2020-01-19,A1
C_97,2020-01-26,A4
C_97,2020-02-05,A4
C_97,2020-02-15,A4
C_97,2020-02-20,A3
C_97,2020-02-21,A1
C_97,2020-03-06,A1
C_97,2020-03-16,A7
C_97,2020-04-04,A2
C_97,2020-04-05,A1
C_97,2020-04-12,A7
C_97,2020-04-24,A6
C_97,2020-05-27,A4
C_97,2020-06-01,A7
C_97,2020-06-11,A4
C_98,2020-01-31,A7
C_98,2020-02-09,A1
C_98,2020-02-29,A7
C_98,2020-03-14,A1
C_98,2020-04-02,A4
C_98,2020-04-10,A3
C_98,2020-05-06,A3
C_98,2020-05-11,A4
C_98,2020-05-16,A1
C_98,2020-05-23,A4
C_98,2020-06-09,A1
C_98,2020-06-25,A3
C_99,2020-01-22,A7
C_99,2020-02-02,A2
C_99,2020-02-06,A3
C_99,2020-02-28,A6
C_99,2020-03-08,A4
C_99,2020-04-03,A3
C_99,2020-04-16,A7
C_99,2020-04-28,A4
C_99,2020-05-03,A1
C_99,2020-05-04,A6
C_99,2020-06-13,A3
C_100,2020-01-15,A5
C_100,2020-01-22,A2
C_100,2020-02-07,A5
C_100,2020-02-18,A2
C_100,2020-02-27,A3
C_100,2020-04-03,A3
C_100,2020-04-10,A7
C_100,2020-04-14,A1
C_100,2020-04-15,A1
C_100,2020-04-27,A5
C_100,2020-05-01,A6
C_100,2020-05-02,A1
C_100,2020-05-10,A5
C_100,2020-05-13,A7
C_100,2020-05-26,A4
C_100,2020-05-30,A3
C_100,2020-06-02,A1
C_101,2020-01-02,A2
C_101,2020-01-16,A7
C_101,2020-02-06,A6
C_101,2020-02-21,A2
C_101,2020-02-26,A5
C_101,2020-03-11,A1
C_101,2020-03-25,A2
C_101,2020-04-12,A5
C_101,2020-04-17,A7
C_101,2020-05-05,A3
C_101,2020-05-07,A7
C_101,2020-05-12,A5
C_101,2020-05-16,A6
C_101,2020-06-18,A5
C_101,2020-06-24,A4
C_102,2020-01-04,A4
C_102,2020-02-07,A3
C_102,2020-02-10,A4
C_102,2020-04-03,A1
C_102,2020-04-13,A1
C_102,2020-04-15,A1
C_102,2020-04-22,A6
C_102,2020-05-12,A1
C_102,2020-05-18,A6
C_102,2020-06-05,A7
C_103,2020-01-01,A7
C_103,2020-01-11,A1
C_103,2020-01-12,A5
C_103,2020-01-15,A3
C_103,2020-02-07,A1
C_103,2020-02-28,A3
C_103,2020-02-29,A2
C_103,2020-03-03,A6
C_103,2020-03-09,A6
C_103,2020-03-10,A6
C_103,2020-05-06,A4
C_103,2020-05-18,A3
C_103,2020-05-19,A7
C_103,2020-05-24,A3
C_103,2020-05-27,A7
C_103,2020-06-10,A5
C_104,2020-01-02,A5
C_104,2020-01-05,A7
C_104,2020-01-12,A1
C_104,2020-02-11,A1
C_104,2020-03-04,A2
C_104,2020-04-03,A5
C_104,2020-04-12,A5
C_104,2020-04-23,A6
C_104,2020-04-26,A6
C_104,2020-04-30,A6
C_104,2020-05-16,A1
C_104,2020-06-11,A3
C_104,2020-06-13,A6
C_105,2020-01-06,A6
C_105,2020-01-16,A2
C_105,2020-02-29,A6
C_105,2020-03-04,A1
C_105,2020-03-15,A3
C_105,2020-03-22,A1
C_105,2020-04-04,A1
C_105,2020-04-05,A3
C_105,2020-04-14,A4
C_105,2020-04-22,A1
C_105,2020-04-24,A7
C_105,2020-05-01,A2
C_105,2020-05-30,A6
C_105,2020-06-14,A4
C_106,2020-01-19,A7
C_106,2020-02-09,A1
C_106,2020-02-13,A6
C_106,2020-02-18,A1
C_106,2020-03-02,A6
C_106,2020-03-25,A1
C_106,2020-04-05,A7
C_106,2020-04-07,A1
C_106,2020-04-11,A4
C_106,2020-04-16,A7
C_106,2020-05-03,A3
C_106,2020-05-09,A2
C_106,2020-05-12,A3
C_106,2020-05-16,A1
C_106,2020-05-26,A5
C_106,2020-06-01,A6
C_106,2020-06-09,A4
C_107,2020-01-21,A6
C_107,2020-01-31,A5
C_107,2020-02-01,A4
C_107,2020-02-02,A4
C_107,2020-02-26,A3
C_107,2020-03-05,A6
C_107,2020-03-22,A7
C_107,2020-03-30,A4
C_107,2020-03-31,A3
C_107,2020-04-26,A1
C_107,2020-04-30,A1
C_107,2020-05-07,A6
C_107,2020-05-08,A1
C_107,2020-05-10,A7
C_107,2020-05-12,A2
C_107,2020-06-18,A6
C_107,2020-06-19,A7
C_108,2020-01-08,A7
C_108,2020-01-12,A6
C_108,2020-01-22,A2
C_108,2020-01-24,A3
C_108,2020-01-25,A7
C_108,2020-01-31,A1
C_108,2020-02-23,A5
C_108,2020-03-09,A6
C_108,2020-04-17,A7
C_108,2020-05-01,A5
C_108,2020-05-05,A4
C_108,2020-05-14,A1
C_108,2020-05-19,A6
C_108,2020-05-25,A5
C_108,2020-06-10,A2
C_108,2020-06-18,A5
C_109,2020-01-06,A5
C_109,2020-01-19,A7
C_109,2020-01-31,A1
C_109,2020-02-11,A2
C_109,2020-02-22,A6
C_109,2020-02-25,A1
C_109,2020-03-05,A5
C_109,2020-03-28,A4
C_109,2020-04-01,A6
C_109,2020-04-06,A3
C_109,2020-04-19,A2
C_109,2020-04-20,A4
C_109,2020-05-05,A4
C_109,2020-05-24,A1
C_109,2020-06-16,A2
C_110,2020-01-01,A6
C_110,2020-01-16,A4
C_110,2020-02-22,A4
C_110,2020-02-23,A3
C_110,2020-02-28,A7
C_110,2020-03-20,A3
C_110,2020-03-21,A2
C_110,2020-03-23,A3
C_110,2020-04-24,A6
C_110,2020-06-09,A4
C_110,2020-06-23,A4
C_110,2020-06-25,A4
C_111,2020-01-05,A6
C_111,2020-01-28,A7
C_111,2020-02-24,A7
C_111,2020-02-26,A3
C_111,2020-02-29,A7
C_111,2020-03-07,A6
C_111,2020-03-09,A4
C_111,2020-03-11,A3
C_111,2020-03-21,A5
C_111,2020-04-08,A3
C_111,2020-05-22,A2
C_111,2020-06-20,A1
C_112,2020-01-04,A1
C_112,2020-01-10,A7
C_112,2020-01-15,A5
C_112,2020-01-26,A4
C_112,2020-01-30,A3
C_112,2020-03-08,A4
C_112,2020-03-25,A6
C_112,2020-04-04,A1
C_112,2020-04-18,A2
C_112,2020-04-24,A3
C_112,2020-05-01,A2
C_112,2020-05-05,A1
C_112,2020-05-15,A6
C_112,2020-05-19,A4
C_112,2020-05-30,A1
C_112,2020-06-06,A7
C_113,2020-01-17,A3
C_113,2020-02-02,A4
C_113,2020-02-13,A6
C_113,2020-02-22,A4
C_113,2020-03-25,A3
C_113,2020-04-09,A4
C_113,2020-04-12,A1
C_113,2020-04-15,A3
C_113,2020-04-22,A6
C_113,2020-05-17,A2
C_113,2020-05-27,A3
C_114,2020-01-04,A1
C_114,2020-01-16,A6
C_114,2020-01-21,A7
C_114,2020-02-22,A7
C_114,2020-03-23,A1
C_114,2020-04-12,A4
C_114,2020-04-30,A1
C_114,2020-05-04,A7
C_114,2020-05-09,A5
C_114,2020-05-28,A4
C_115,2020-01-11,A4
C_115,2020-01-16,A2
C_115,2020-02-09,A3
C_115,2020-02-10,A5
C_115,2020-03-12,A4
C_115,2020-03-14,A4
C_115,2020-03-17,A1
C_115,2020-03-19,A2
C_115,2020-04-07,A6
C_115,2020-04-13,A6
C_115,2020-04-16,A2
C_115,2020-04-17,A6
C_115,2020-04-22,A6
C_115,2020-05-06,A5
C_115,2020-05-14,A1
C_115,2020-05-22,A4
C_115,2020-06-22,A4
C_115,2020-06-24,A1
C_116,2020-01-02,A2
C_116,2020-01-03,A6
C_116,2020-01-11,A6
C_116,2020-01-18,A2
C_116,2020-02-07,A3
C_116,2020-02-28,A6
C_116,2020-03-15,A5
C_116,2020-03-21,A5
C_116,2020-03-27,A7
C_116,2020-03-29,A6
C_116,2020-04-12,A4
C_116,2020-04-14,A4
C_116,2020-05-08,A1
C_116,2020-05-16,A7
C_116,2020-06-10,A6
C_116,2020-06-21,A7
C_117,2020-01-01,A5
C_117,2020-01-08,A1
C_117,2020-01-18,A1
C_117,2020-01-26,A2
C_117,2020-01-30,A4
C_117,2020-02-16,A3
C_117,2020-02-24,A1
C_117,2020-03-07,A1
C_117,2020-03-26,A5
C_117,2020-03-31,A1
C_117,2020-04-05,A3
C_117,2020-05-06,A1
C_117,2020-05-11,A1
C_117,2020-05-19,A1
C_117,2020-06-02,A2
C_117,2020-06-05,A5
C_117,2020-06-06,A4
C_118,2020-01-15,A7
C_118,2020-01-17,A3
C_118,2020-01-25,A7
C_118,2020-01-31,A1
C_118,2020-02-09,A6
C_118,2020-02-16,A7
C_118,2020-02-18,A6
C_118,2020-02-20,A1
C_118,2020-03-02,A7
C_118,2020-03-16,A1
C_118,2020-03-18,A2
C_118,2020-03-20,A3
C_118,2020-04-29,A4
C_118,2020-05-05,A6
C_118,2020-05-06,A1
C_118,2020-05-09,A7
C_118,2020-05-16,A4
C_118,2020-05-30,A3
C_119,2020-01-03,A7
C_119,2020-01-25,A4
C_119,2020-02-18,A1
C_119,2020-04-28,A5
C_119,2020-05-03,A2
C_119,2020-05-09,A5
C_119,2020-05-19,A3
C_119,2020-05-29,A6
C_119,2020-05-30,A5
C_119,2020-06-04,A6
C_119,2020-06-06,A1
C_120,2020-01-04,A2
C_120,2020-01-06,A2
C_120,2020-01-11,A6
C_120,2020-01-12,A7
C_120,2020-01-14,A5
C_120,2020-02-11,A1
C_120,2020-03-02,A6
C_120,2020-03-11,A6
C_120,2020-03-20,A1
C_120,2020-04-06,A1
C_120,2020-04-13,A2
C_120,2020-04-26,A5
C_120,2020-06-07,A2
C_121,2020-01-06,A6
C_121,2020-01-18,A4
C_121,2020-01-24,A5
C_121,2020-02-21,A4
C_121,2020-03-13,A1
C_121,2020-03-15,A6
C_121,2020-04-28,A5
C_121,2020-05-29,A7
C_121,2020-05-31,A4
C_121,2020-06-22,A5
C_122,2020-01-10,A3
C_122,2020-01-11,A1
C_122,2020-01-14,A7
C_122,2020-01-20,A3
C_122,2020-01-22,A7
C_122,2020-01-30,A6
C_122,2020-01-31,A1
C_122,2020-02-10,A6
C_122,2020-03-01,A5
C_122,2020-03-14,A7
C_122,2020-03-17,A4
C_122,2020-05-05,A1
C_122,2020-05-08,A2
C_122,2020-05-18,A5
C_122,2020-05-31,A6
C_122,2020-06-07,A7
C_123,2020-01-12,A6
C_123,2020-01-21,A7
C_123,2020-01-27,A7
C_123,2020-01-31,A3
C_123,2020-02-10,A6
C_123,2020-02-14,A2
C_123,2020-03-03,A6
C_123,2020-04-05,A3
C_123,2020-04-11,A3
C_123,2020-04-12,A7
C_123,2020-04-20,A1
C_123,2020-05-16,A7
C_124,2020-01-16,A1
C_124,2020-01-18,A1
C_124,2020-01-29,A7
C_124,2020-02-03,A7
C_124,2020-02-27,A2
C_124,2020-03-09,A6
C_124,2020-03-15,A1
C_124,2020-04-27,A5
C_124,2020-05-20,A6
C_124,2020-05-31,A7
C_124,2020-06-03,A3
C_125,2020-01-23,A2
C_125,2020-02-10,A1
C_125,2020-03-02,A7
C_125,2020-03-12,A7
C_125,2020-04-18,A6
C_125,2020-04-25,A1
C_125,2020-05-08,A1
C_125,2020-05-19,A2
C_125,2020-05-21,A1
C_125,2020-05-23,A7
C_125,2020-05-30,A6
C_126,2020-01-08,A2
C_126,2020-01-10,A5
C_126,2020-01-17,A4
C_126,2020-02-09,A4
C_126,2020-02-17,A4
C_126,2020-03-03,A1
C_126,2020-03-09,A6
C_126,2020-03-27,A1
C_126,2020-04-02,A2
C_126,2020-04-19,A3
C_126,2020-04-24,A1
C_126,2020-04-27,A5
C_126,2020-05-03,A2
C_126,2020-05-05,A5
C_126,2020-05-31,A2
C_126,2020-06-13,A4
C_126,2020-06-16,A4
C_126,2020-06-22,A3
C_127,2020-01-01,A5
C_127,2020-01-15,A2
C_127,2020-01-19,A6
C_127,2020-01-20,A1
C_127,2020-02-14,A6
C_127,2020-03-10,A1
C_127,2020-04-14,A7
C_127,2020-04-19,A2
C_127,2020-05-04,A3
C_127,2020-05-09,A3
C_127,2020-05-16,A7
C_127,2020-05-19,A5
C_127,2020-06-01,A4
C_127,2020-06-19,A4
C_127,2020-06-25,A1
C_128,2020-02-16,A5
C_128,2020-02-18,A3
C_128,2020-02-21,A7
C_128,2020-03-03,A3
C_128,2020-04-09,A2
C_128,2020-04-12,A3
C_128,2020-04-17,A3
C_128,2020-05-02,A6
C_128,2020-05-06,A7
C_128,2020-05-13,A1
C_128,2020-05-21,A1
C_128,2020-05-31,A5
C_129,2020-02-20,A5
C_129,2020-04-08,A6
C_129,2020-05-12,A1
C_129,2020-05-14,A6
C_129,2020-05-27,A7
C_129,2020-06-02,A1
C_129,2020-06-11,A7
C_129,2020-06-16,A3
C_129,2020-06-26,A3
C_130,2020-01-17,A7
C_130,2020-01-26,A6
C_130,2020-02-02,A4
C_130,2020-02-27,A1
C_130,2020-03-28,A5
C_130,2020-04-15,A5
C_130,2020-05-08,A7
C_130,2020-05-19,A5
C_130,2020-05-29,A1
C_130,2020-06-12,A1
C_131,2020-01-22,A2
C_131,2020-01-28,A1
C_131,2020-02-09,A5
C_131,2020-02-15,A5
C_131,2020-03-12,A4
C_131,2020-03-14,A1
C_131,2020-03-29,A1
C_131,2020-04-11,A1
C_131,2020-04-14,A6
C_131,2020-04-24,A4
C_131,2020-05-19,A1
C_131,2020-05-31,A3
C_132,2020-01-01,A7
C_132,2020-01-10,A7
C_132,2020-01-20,A2
C_132,2020-01-24,A3
C_132,2020-02-04,A2
C_132,2020-02-05,A1
C_132,2020-02-06,A6
C_132,2020-02-10,A4
C_132,2020-03-29,A3
C_132,2020-04-08,A1
C_132,2020-04-24,A7
C_132,2020-05-08,A6
C_132,2020-05-14,A4
C_132,2020-05-17,A3
C_132,2020-05-26,A1
C_132,2020-06-05,A1
C_132,2020-06-06,A4
C_132,2020-06-17,A4
C_133,2020-01-02,A3
C_133,2020-01-05,A1
C_133,2020-01-09,A7
C_133,2020-02-19,A7
C_133,2020-02-20,A7
C_133,2020-02-23,A3
C_133,2020-03-19,A3
C_133,2020-04-15,A1
C_133,2020-05-26,A4
C_133,2020-05-30,A6
C_133,2020-06-13,A7
C_134,2020-02-04,A3
C_134,2020-02-19,A3
C_134,2020-02-22,A6
C_134,2020-02-23,A4
C_134,2020-04-20,A7
C_134,2020-04-29,A1
C_134,2020-05-05,A1
C_134,2020-05-20,A4
C_134,2020-06-08,A3
C_134,2020-06-23,A4
C_135,2020-01-09,A6
C_135,2020-01-17,A7
C_135,2020-01-26,A6
C_135,2020-02-13,A5
C_135,2020-02-24,A7
C_135,2020-02-29,A6
C_135,2020-03-07,A4
C_135,2020-03-15,A7
C_135,2020-04-05,A6
C_135,2020-04-23,A4
C_135,2020-05-14,A3
C_135,2020-05-15,A7
C_135,2020-05-17,A5
C_135,2020-05-18,A2
C_135,2020-06-21,A3
C_135,2020-06-29,A3
C_136,2020-01-17,A3
C_136,2020-02-06,A7
C_136,2020-02-19,A6
C_136,2020-04-10,A1
C_136,2020-04-15,A7
C_136,2020-04-29,A2
C_136,2020-05-02,A3
C_136,2020-05-14,A3
C_136,2020-05-16,A3
C_136,2020-05-17,A1
C_136,2020-05-18,A4
C_136,2020-05-19,A3
C_136,2020-05-30,A1
C_136,2020-05-31,A5
C_136,2020-06-02,A6
C_136,2020-06-08,A2
C_136,2020-06-10,A1
C_137,2020-01-09,A3
C_137,2020-01-26,A7
C_137,2020-01-28,A2
C_137,2020-04-08,A3
C_137,2020-04-12,A6
C_137,2020-04-20,A7
C_137,2020-05-03,A7
C_137,2020-05-13,A3
C_137,2020-05-30,A7
C_137,2020-06-04,A1
C_137,2020-06-12,A7
C_137,2020-06-14,A7
C_138,2020-01-02,A4
C_138,2020-01-11,A1
C_138,2020-01-15,A6
C_138,2020-01-29,A5
C_138,2020-02-12,A1
C_138,2020-03-22,A1
C_138,2020-03-26,A4
C_138,2020-04-07,A3
C_138,2020-04-15,A4
C_138,2020-04-22,A3
C_138,2020-05-14,A4
C_138,2020-05-24,A3
C_139,2020-01-02,A2
C_139,2020-01-12,A1
C_139,2020-01-16,A1
C_139,2020-01-25,A6
C_139,2020-02-01,A7
C_139,2020-02-27,A1
C_139,2020-03-08,A1
C_139,2020-03-14,A4
C_139,2020-03-27,A3
C_139,2020-04-06,A3
C_139,2020-04-20,A7
C_139,2020-05-02,A1
C_139,2020-05-03,A1
C_139,2020-05-12,A7
C_140,2020-01-30,A2
C_140,2020-02-02,A1
C_140,2020-02-03,A5
C_140,2020-02-05,A7
C_140,2020-02-13,A4
C_140,2020-02-27,A4
C_140,2020-03-08,A3
C_140,2020-03-28,A6
C_140,2020-04-09,A7
C_140,2020-04-25,A5
C_140,2020-05-10,A4
C_140,2020-05-12,A1
C_140,2020-05-19,A4
C_140,2020-05-25,A3
C_141,2020-01-02,A2
C_141,2020-01-13,A1
C_141,2020-01-14,A2
C_141,2020-01-30,A3
C_141,2020-02-09,A3
C_141,2020-02-29,A7
C_141,2020-03-08,A1
C_141,2020-03-26,A3
C_141,2020-04-17,A2
C_141,2020-05-11,A5
C_142,2020-01-02,A5
C_142,2020-01-20,A5
C_142,2020-01-29,A3
C_142,2020-02-17,A3
C_142,2020-03-02,A4
C_142,2020-03-08,A4
C_142,2020-03-15,A1
C_142,2020-04-16,A7
C_142,2020-04-22,A6
C_142,2020-04-26,A1
C_142,2020-05-03,A4
C_142,2020-05-10,A3
C_142,2020-05-24,A3
C_142,2020-05-26,A2
C_142,2020-06-19,A5
C_143,2020-01-05,A6
C_143,2020-01-13,A7
C_143,2020-01-17,A4
C_143,2020-01-18,A7
C_143,2020-01-24,A6
C_143,2020-02-06,A2
C_143,2020-02-19,A6
C_143,2020-02-20,A7
C_143,2020-02-27,A7
C_143,2020-04-04,A3
C_143,2020-04-17,A1
C_143,2020-04-19,A6
C_143,2020-04-24,A2
C_143,2020-05-08,A3
C_143,2020-05-13,A3
C_143,2020-05-22,A4
C_143,2020-06-10,A4
C_144,2020-01-14,A3
C_144,2020-02-03,A6
C_144,2020-02-06,A4
C_144,2020-02-18,A7
C_144,2020-02-27,A3
C_144,2020-03-21,A3
C_144,2020-04-22,A4
C_144,2020-05-14,A4
C_144,2020-05-17,A3
C_144,2020-06-03,A3
C_144,2020-06-06,A3
C_145,2020-02-16,A6
C_145,2020-02-19,A4
C_145,2020-02-28,A1
C_145,2020-03-01,A5
C_145,2020-03-05,A4
C_145,2020-03-11,A3
C_145,2020-03-21,A2
C_145,2020-03-30,A5
C_145,2020-04-07,A5
C_145,2020-04-21,A1
C_145,2020-04-23,A1
C_145,2020-04-27,A1
C_145,2020-05-21,A6
C_146,2020-01-03,A5
C_146,2020-03-07,A7
C_146,2020-03-26,A4
C_146,2020-03-27,A1
C_146,2020-04-03,A1
C_146,2020-04-21,A3
C_146,2020-05-06,A6
C_146,2020-05-10,A7
C_146,2020-05-13,A3
C_146,2020-05-17,A7
C_146,2020-06-14,A3
C_147,2020-01-02,A3
C_147,2020-01-11,A6
C_147,2020-01-17,A4
C_147,2020-02-05,A1
C_147,2020-02-14,A6
C_147,2020-02-20,A2
C_147,2020-03-12,A6
C_147,2020-03-16,A6
C_147,2020-03-28,A4
C_147,2020-03-29,A4
C_147,2020-04-18,A1
